topic,word_id,word,meaning,romanization
korean_topik_6,k_3429,재즈,Jazz,jaejeu
korean_topik_6,k_3430,적응하다,"Be suited to, adapted to",jeogeunghada
korean_topik_6,k_3431,절대,Absoluteness,jeoldae
korean_topik_6,k_3432,접시,"A plate,platter",jeopsi
korean_topik_6,k_3433,제공,An offer,jegong
korean_topik_6,k_3434,지나치다,"Go too far, to go to extremes",jinachida
korean_topik_6,k_3435,참가,"participation,joining",chamga
korean_topik_6,k_3436,체중,Body weight,chejung
korean_topik_6,k_3437,추석,Korean thanksgiving,Chuseok
korean_topik_6,k_3438,충돌,"A collision, clash; discord",chungdol
korean_topik_6,k_3439,통로,"A passage, a way, an aisle",tongno
korean_topik_6,k_3440,포장,"packing,wrapping",pojang
korean_topik_6,k_3441,해소,"Dissolution, disorganization",haeso
korean_topik_6,k_3442,현관,"The porch, the entrance",hyeongan
korean_topik_6,k_3443,현대인,A modern person,hyeondaein
korean_topik_6,k_3444,혜택,"A favor, benefit",hyetaek
korean_topik_6,k_3445,호수,A lake,hosu
korean_topik_6,k_3446,확,"With a burst, great puff",hwak
korean_topik_6,k_3447,건너가다,To cross or  go over (river or  street),geonneogada
korean_topik_6,k_3448,골고루,Evenly or  among all indiscriminately,golgoru
korean_topik_6,k_3449,구석구석,Every nook and corner,guseokguseok
korean_topik_6,k_3450,그제서야,Then,geujeseoya
korean_topik_6,k_3451,껌,Gum,kkeom
korean_topik_6,k_3452,녹색,Green,noksaek
korean_topik_6,k_3453,막내,The lastborn,mangnae
korean_topik_6,k_3454,반복되다,To be repeated,banbokdoeda
korean_topik_6,k_3455,발전,Generate electricity,baljeon
korean_topik_6,k_3456,방해,"An obstacle, hindrance",banghae
korean_topik_6,k_3457,번호,A number,beonho
korean_topik_6,k_3458,벼,A rice plant,pyeo
korean_topik_6,k_3459,본인,Person in question,bonin
korean_topik_6,k_3460,상점,"A shop,store",sangjeom
korean_topik_6,k_3461,수백,Hundreds,subaek
korean_topik_6,k_3462,실장,"boss,president",siljang
korean_topik_6,k_3463,쓸쓸하다,"Be lonely,lonesome",sseulsseulhada
korean_topik_6,k_3464,악수,Handshake,aksu
korean_topik_6,k_3465,애,"Troubles, worries",ae
korean_topik_6,k_3466,어지럽다,"To be dizzy  2) to be in chaos, disorganized",eojireopda
korean_topik_6,k_3467,어찌하다,"Be subject to an attack of vertigo (figuratively), to not know what the hell is going on or what to do.",eojjihada
korean_topik_6,k_3468,예정되다,"Make a program, set a schedule",yejeongdoeda
korean_topik_6,k_3469,이중,"duplication,double",ijung
korean_topik_6,k_3470,인원,The number of persons,inwon
korean_topik_6,k_3471,인정받다,To receive recognition,injeongbatda
korean_topik_6,k_3472,인터뷰,Interview,inteobyu
korean_topik_6,k_3473,입학하다,To enter/be admitted into a school,ipakada
korean_topik_6,k_3474,자랑,Pride,jarang
korean_topik_6,k_3475,저것,That thing over there,jeogeot
korean_topik_6,k_3476,정문,"The front gate,main entrance",jeongmun
korean_topik_6,k_3477,착각,"Hallucination, illusion",chakgak
korean_topik_6,k_3478,창,Window,chang
korean_topik_6,k_3479,친정,A woman’s maiden home and family,chinjeong
korean_topik_6,k_3480,켜지다,To become turned on,kyeojida
korean_topik_6,k_3481,타입,Type,taip
korean_topik_6,k_3482,팩,Pack,paek
korean_topik_6,k_3483,표시하다,"To make a sign, display",pyosihada
korean_topik_6,k_3484,행하다,"To do, act, behave",haenghada
korean_topik_6,k_3485,활짝,"extensively,widely",hwaljjak
korean_topik_6,k_3486,감상하다,To show appreciation,gamsanghada
korean_topik_6,k_3487,개별,An individual or  a particular case,gaebyeol
korean_topik_6,k_3488,공식적,Formal or  procedural,gongsikjeok
korean_topik_6,k_3489,그런대로,Such as it is or  anyways,geureondaero
korean_topik_6,k_3490,기독교,Christianity,gidokgyo
korean_topik_6,k_3491,깨달음,Realization,kkaedareum
korean_topik_6,k_3492,끼다,To smoke,kkida
korean_topik_6,k_3493,넘어지다,"Fall down, collapse",neomeojida
korean_topik_6,k_3494,눈부시다,To be dazzling,nunbusida
korean_topik_6,k_3495,단점,A weak point,danjeom
korean_topik_6,k_3496,마음먹다,Be determined to,maeummeokda
korean_topik_6,k_3497,목록,Catalogue,mongnok
korean_topik_6,k_3498,반복하다,To repeat,banbokada
korean_topik_6,k_3499,반성하다,Examine oneself,banseonghada
korean_topik_6,k_3500,별명,"nickname,alias",byeolmyeong
korean_topik_6,k_3501,보전,"ingegrity,preservation",bojeon
korean_topik_6,k_3502,불어오다,Call to come,bureooda
korean_topik_6,k_3503,소유하다,"To possess,hold",soyuhada
korean_topik_6,k_3504,수박,Watermelon,subak
korean_topik_6,k_3505,스위치,Switch,seuwichi
korean_topik_6,k_3506,신세,"indebtedness,obligation",sinse
korean_topik_6,k_3507,알아내다,To find out (e.g. the answer),aranaeda
korean_topik_6,k_3508,암,Cancer,am
korean_topik_6,k_3509,야단,"A clamro, uproar 2) a scolding",yadan
korean_topik_6,k_3510,얘,Yes.,yae
korean_topik_6,k_3511,엔,Yen (japanese),en
korean_topik_6,k_3512,연결,"Connection, linking",yeongyeol
korean_topik_6,k_3513,연관,"a connection, a grouping together, relationships",yeongwan
korean_topik_6,k_3514,용서하다,"To pardon, to forgive",yongseohada
korean_topik_6,k_3515,우정,Feeling of friendship,ujeong
korean_topik_6,k_3516,육군,The army,yuggun
korean_topik_6,k_3517,음식점,Restaurant,eumsikjeom
korean_topik_6,k_3518,의논하다,"To consult,confer with,  talk over a matter",uinonhada
korean_topik_6,k_3519,인분,How many people counter for at restaurants,inbun
korean_topik_6,k_3520,주요하다,"To be chief,principal,leading",jujohada
korean_topik_6,k_3521,죽,Rice porridge,juk
korean_topik_6,k_3522,차마,For all the world,chama
korean_topik_6,k_3523,참조,"reference,comparison",chamjo
korean_topik_6,k_3524,첫째,The first,cheotjjae
korean_topik_6,k_3525,타고나다,"Be born, gifted/endowed with",tagonada
korean_topik_6,k_3526,태우다,"To take in a car, give a ride to",taeuda
korean_topik_6,k_3527,행사,"Use, exercise",haengsa
korean_topik_6,k_3528,향수,A perfume,hyangsu
korean_topik_6,k_3529,허용되다,"To be permitted, approved",heoyongdoeda
korean_topik_6,k_3530,가입,Entrance,gaip
korean_topik_6,k_3531,가정,Supposition,gajeong
korean_topik_6,k_3532,과자,A snack or  pastries or  candy,gwaja
korean_topik_6,k_3533,교체,Shift or  change or  alternate,gyoche
korean_topik_6,k_3534,김,"Seaweed, laver",gim
korean_topik_6,k_3535,꼬마,A dwarf,kkoma
korean_topik_6,k_3536,끝없이,Boundlessly,kkeuteopsi
korean_topik_6,k_3537,나르다,"to move a long or semi-long distance (not just within a room); Carry, convey, transport",nareuda
korean_topik_6,k_3538,놀리다,"Banter, tease",nollida
korean_topik_6,k_3539,늘어놓다,"(1) Scatter about haphazardly ; (2) 으로 늘어놓다  to arrange, place in order",neureonohta
korean_topik_6,k_3540,닫히다,"To shut, be closed",dachida
korean_topik_6,k_3541,대표하다,Represent,daepyohada
korean_topik_6,k_3542,대학교,University,daehakgyo
korean_topik_6,k_3543,도로,"Back, same as ever, same as it was before",doro
korean_topik_6,k_3544,막걸리,A slightly bitter soju drink,makgeolli
korean_topik_6,k_3545,맡다,Smell,matda
korean_topik_6,k_3546,미스,Miss,miseu
korean_topik_6,k_3547,밀리다,"to be left undone, to be late in making a payment (to fall into arrears) (2) to be pushed, shoved",millida
korean_topik_6,k_3548,밥그릇,A rice bown,bapgeureot
korean_topik_6,k_3549,방문,A door of a room,bangmun
korean_topik_6,k_3550,병들다,Get sick,byeongdeulda
korean_topik_6,k_3551,부러지다,"Break, get broken",bureojida
korean_topik_6,k_3552,불꽃,"flame,blaze,spark",bulkkot
korean_topik_6,k_3553,상대성,Relativity,seongsangseong
korean_topik_6,k_3554,설문,questions like those on a questionnaire,seolmun
korean_topik_6,k_3555,소설가,Novelist,soseolga
korean_topik_6,k_3556,쓸다,"brush, sweep perhaps lightly",sseulda
korean_topik_6,k_3557,안녕히,Peacefully,annyeonghi
korean_topik_6,k_3558,안팎,"The interior and exterior, both sides",anpak
korean_topik_6,k_3559,예방하다,"To protect, prevent, fend off",yebanghada
korean_topik_6,k_3560,올,"Coming (year, week)",ol
korean_topik_6,k_3561,유의하다,"To bear in mind, be heedful of",uihada
korean_topik_6,k_3562,유학,Confucianism,yuhak
korean_topik_6,k_3563,이해되다,To be understood,ihaedoeda
korean_topik_6,k_3564,인하,"reduction,lowering",inha
korean_topik_6,k_3565,작성,"editing,composition ; filling out a form",jakseong
korean_topik_6,k_3566,잘리다,"Be snapped,broken,cut off",jallida
korean_topik_6,k_3567,전달,Delivery,jeondal
korean_topik_6,k_3568,전시회,"An exhibition, show, display",jeonsihye
korean_topik_6,k_3569,전화하다,To call,jeonhwahada
korean_topik_6,k_3570,전환하다,"To exchange, to convert, to change over",jeonhwanhada
korean_topik_6,k_3571,정치학,Political science,jeongchihak
korean_topik_6,k_3572,좌석,A seat,jwaseok
korean_topik_6,k_3573,주문,"An order, a request",jumun
korean_topik_6,k_3574,집안일,Housework,jibannil
korean_topik_6,k_3575,체계적,"Systematic, organizational",chegyejeok
korean_topik_6,k_3576,출근,Going to work,chulgeun
korean_topik_6,k_3577,크림,Cream,keurim
korean_topik_6,k_3578,탁월하다,"Be excellent, prominished",tagwolhada
korean_topik_6,k_3579,텅,Hollow,teong
korean_topik_6,k_3580,토하다,To vomit,tohada
korean_topik_6,k_3581,푹,"Completely, entirely",puk
korean_topik_6,k_3582,한순간,One fleeting moment,hansungan
korean_topik_6,k_3583,가사,Words or  lyrics,gasa
korean_topik_6,k_3584,가입자,Member or  subscriber,gaipja
korean_topik_6,k_3585,감소하다,To reduce or diminish,gamsohada
korean_topik_6,k_3586,개구리,Frog,gaeguri
korean_topik_6,k_3587,결과적,Resultative,gyeolgwa-jeok
korean_topik_6,k_3588,괴롭히다,Afflict or  worry,goeropida
korean_topik_6,k_3589,구별,A distinction or  a separation,gubyeol
korean_topik_6,k_3590,깨우다,To wake up or awaken,kkae-uda
korean_topik_6,k_3591,끈,A string or  a cord,kkeun
korean_topik_6,k_3592,끊기다,To be cut off or  severed,kkeunkida
korean_topik_6,k_3593,끊임없다,To not end,kkeunimeopda
korean_topik_6,k_3594,넉넉하다,To be enough,neongneokhada
korean_topik_6,k_3595,두어,"About two, a couple",dueo
korean_topik_6,k_3596,마약,A drug,mayak
korean_topik_6,k_3597,밑바닥,"The bottom,base",mitbadak
korean_topik_6,k_3598,보도되다,To be reported,bododoeda
korean_topik_6,k_3599,보리,Barley,bori
korean_topik_6,k_3600,본부,The headquarters,bonbu
korean_topik_6,k_3601,부,"wealth,riches",bu
korean_topik_6,k_3602,성숙하다,"to ripen, to mature",seongsukhada
korean_topik_6,k_3603,소극적,"Passivity,passiveness",sogeukjeok
korean_topik_6,k_3604,소용,"use,usefulness",soyong
korean_topik_6,k_3605,손질하다,Handle with care,sonjilhada
korean_topik_6,k_3606,수건,Handkerchief,sugeon
korean_topik_6,k_3607,순식간,A brief instant,sunsikgan
korean_topik_6,k_3608,시도,"An attempt,test",sido
korean_topik_6,k_3609,시집,A collection of poems,sijip
korean_topik_6,k_3610,아무개,Mr. so-and-so,amugae
korean_topik_6,k_3611,약점,"A weak point, a vulnerable point",yakjeom
korean_topik_6,k_3612,양복,Western European style clothing,yangbok
korean_topik_6,k_3613,어째서,"For what reason, why is that",eojjaeseo
korean_topik_6,k_3614,얼다,"Freeze, be frozen",eolda
korean_topik_6,k_3615,여,"A woman, a girl",yeo
korean_topik_6,k_3616,연령,"Age, years of age",yeollyeong
korean_topik_6,k_3617,예비,"Preparation, reserve",yebi
korean_topik_6,k_3618,울음소리,Sound of crying,ureumsori
korean_topik_6,k_3619,이놈,That rascal!,inom
korean_topik_6,k_3620,이력서,"Curriculum vitae, a resume (for a job)",iryeokseo
korean_topik_6,k_3621,인정되다,To be recognized,injeongdoeda
korean_topik_6,k_3622,잠자다,Fall asleep,jamjada
korean_topik_6,k_3623,젓가락,A pair of chopsticks,jeotgarak
korean_topik_6,k_3624,주년,One whole year,junyeon
korean_topik_6,k_3625,중단하다,"To interrupt, to stop",jungdanhada
korean_topik_6,k_3626,중대하다,"importance,gravity",jungdaehada
korean_topik_6,k_3627,중심지,A central place,jungsimji
korean_topik_6,k_3628,집중적,Related to the concentration,jipjungjeok
korean_topik_6,k_3629,참되다,"To be true, honest, faithful",chamdoeda
korean_topik_6,k_3630,초청,An invitation,chocheong
korean_topik_6,k_3631,출판사,A publishing company,chulppansa
korean_topik_6,k_3632,탁자,"A table, desk",takja
korean_topik_6,k_3633,토끼,A rabbit,tokki
korean_topik_6,k_3634,퍽,"Very, very much",peok
korean_topik_6,k_3635,풍속,"Manners, customs, morals",pungsok
korean_topik_6,k_3636,피아노,Pian,piano
korean_topik_6,k_3637,핑계,Excuse,pinggye
korean_topik_6,k_3638,한층,"More, still more",hancheung
korean_topik_6,k_3639,행운,"Good luck, good fortune",haeng'un
korean_topik_6,k_3640,가로막다,Interrupt or  obstruct,garomakda
korean_topik_6,k_3641,간섭,Interfere or  meddle,ganseop
korean_topik_6,k_3642,갈증,Thirst,galjeung
korean_topik_6,k_3643,갑작스럽다,All of a sudden,gapjakseureopda
korean_topik_6,k_3644,교환하다,To exchange,gyohwanhada
korean_topik_6,k_3645,그래야,And so or  and then,geuraeya
korean_topik_6,k_3646,기원,Origin,giwon
korean_topik_6,k_3647,길가,The roadside,gilga
korean_topik_6,k_3648,난리,"A war, revolt",nalli
korean_topik_6,k_3649,남매,Brother and sister,nammae
korean_topik_6,k_3650,내버리다,Throw away,naebeorida
korean_topik_6,k_3651,미사일,Missile,misail
korean_topik_6,k_3652,발가락,A toe,balgarak
korean_topik_6,k_3653,보존,Preservation,bojon
korean_topik_6,k_3654,보호되다,To be protected,bohododa
korean_topik_6,k_3655,뵙다,"see,meet",boepda
korean_topik_6,k_3656,부치다,"to send, to post",bucida
korean_topik_6,k_3657,상관,"Concern, relation",sanggwan
korean_topik_6,k_3658,설명되다,To be explained,seolmyeongdoda
korean_topik_6,k_3659,섭섭하다,"Be sorry,disappointed",seopseophada
korean_topik_6,k_3660,세,"A generation,age,epoch",se
korean_topik_6,k_3661,세련되다,"To be polished,refined",seryeondoda
korean_topik_6,k_3662,손쉽다,"Be easy, simple",sonswipda
korean_topik_6,k_3663,안주,Appetizers for alcohol,anju
korean_topik_6,k_3664,어린애,"A youngster, a child",eorin-ae
korean_topik_6,k_3665,열기,"Heat, hot air",yeolgi
korean_topik_6,k_3666,옷차림,"Dress, one’s way of dressing",otcharim
korean_topik_6,k_3667,위로하다,"To console, soothe somebody",wirohada
korean_topik_6,k_3668,이같이,"Like this, like so",igachi
korean_topik_6,k_3669,인형,A doll,inhyeong
korean_topik_6,k_3670,일치,"Agreement, accord",ilchi
korean_topik_6,k_3671,재생,"revival,restoration to life",jaesaeng
korean_topik_6,k_3672,전철,An electric railway,jeoncheol
korean_topik_6,k_3673,찢어지다,"To be torn, rent",jjijeojida
korean_topik_6,k_3674,철학자,Philosopher,cheolhakja
korean_topik_6,k_3675,축하하다,To Congratulate sb,chukahada
korean_topik_6,k_3676,컬러,Color,keolleo
korean_topik_6,k_3677,통화,Conversation by telephone,tonghwa
korean_topik_6,k_3678,특이하다,"Be peculiar, special, unique",teukihada
korean_topik_6,k_3679,필연적,"Necessity, necessary",piryeonjeok
korean_topik_6,k_3680,하룻밤,"One night, a single night",harutbam
korean_topik_6,k_3681,흘러내리다,"Run (stream,pour) down",heulleonaerida
korean_topik_6,k_3682,가짜,Fake,gajja
korean_topik_6,k_3683,강도,Intensity or  strength,gangdo
korean_topik_6,k_3684,곰,Bear,gom
korean_topik_6,k_3685,급히,Fast or  quickly or  in a hurry,geuphi
korean_topik_6,k_3686,기념,Commemoration,ginyeom
korean_topik_6,k_3687,나아지다,"Become better, be improved",naajida
korean_topik_6,k_3688,넘어오다,"Fall, come down",neomeooda
korean_topik_6,k_3689,매너,Manner,maeneo
korean_topik_6,k_3690,민속,Folk-customs,minsok
korean_topik_6,k_3691,버려지다,"Take away, throw away to somewhere",beoryeojida
korean_topik_6,k_3692,빗물,Rainwater,bitmul
korean_topik_6,k_3693,사위,"environment,surroundings",sawi
korean_topik_6,k_3694,설날,New Year’s Day,seollal
korean_topik_6,k_3695,설득하다,Persuasion,seoltteukhada
korean_topik_6,k_3696,손질,"handling,care",sonjil
korean_topik_6,k_3697,손톱,Fingernail,sontop
korean_topik_6,k_3698,식빵,Bread,sikppang
korean_topik_6,k_3699,아르바이트,Part time,areubaiteu
korean_topik_6,k_3700,외로움,Loneliness,oeroum
korean_topik_6,k_3701,외우다,Recite from memory,oeuda
korean_topik_6,k_3702,운전자,The driver,unjeonja
korean_topik_6,k_3703,유리창,A window which uses glass,yurichang
korean_topik_6,k_3704,입대,"Enlistment, enrollment",ipdae
korean_topik_6,k_3705,적성,Aptitude,jeokseong
korean_topik_6,k_3706,전망하다,"Have a view of, observe",jeonmanghada
korean_topik_6,k_3707,집단적,Collectively (of people),jipdanjeok
korean_topik_6,k_3708,차이점,A point of difference,chaijjeom
korean_topik_6,k_3709,찬물,Cold water,chanmul
korean_topik_6,k_3710,철도,Railroad,cheoldo
korean_topik_6,k_3711,총각,"A bachelor, an unmarried man",chonggak
korean_topik_6,k_3712,캠페인,Campaign,kaempein
korean_topik_6,k_3713,태풍,Typhoon,taepung
korean_topik_6,k_3714,한눈,"A look, glampse, look",hannun
korean_topik_6,k_3715,햇볕,"Sunbeams, sunlight",haetbyeot
korean_topik_6,k_3716,홍수,"A flood, inundation",hongsu
korean_topik_6,k_3717,가뭄,A drought,gamum
korean_topik_6,k_3718,간접,Indirectness,ganjeop
korean_topik_6,k_3719,강력히,With great strengh or  or might,gangnyeokhi
korean_topik_6,k_3720,개선되다,To be renovated or  to get improved,geseondoeda
korean_topik_6,k_3721,건네다,Speak to a person or  address,geonneda
korean_topik_6,k_3722,게,A crab,ge
korean_topik_6,k_3723,결심,Determination or  resolution,gyeolsim
korean_topik_6,k_3724,곧장,Directly or  straightforwardly ; to do something straight away,gotjang
korean_topik_6,k_3725,교직,The teaching profession,gyojik
korean_topik_6,k_3726,구속하다,To arrest or  restrain,gusokada
korean_topik_6,k_3727,귀중하다,To be precious,gwijunghada
korean_topik_6,k_3728,긁다,Scratch or  scrape,geukda
korean_topik_6,k_3729,금지하다,To restrain or prohibit,geumjihada
